953;"A causa di quale blocco enzimatico l’iperplasia
congenita causa virilizzazione:";parziale della 21 idrossilasi;totale della 21 idrossilasi;della 11 idrossilasi;di tutti i suddetti;di nessuno dei suddetti;D
954;Nel morbo di Addison è possibile riscontrare:;iperpotassiemia;ipersodiemia;iperfosforemia;ipopotassiemia;ipocalcemia;A
955;Livelli plasmatici elevati di renina sono riscontrabili in:;iperaldosteronismo primario;cirrosi epatica;ingestione di liquirizia;"carcinoma surrenalico con iperincrezione di
mineralcorticoidi";epatite acuta;B
956;Il fruttosio del liquido seminale deriva da:;didimo;epididimo;vescicole seminali;prostata;tutte le precedenti;C
957;"Una diminuita secrezione di aldosterone può
provocare:";acidosi;alcalosi;ipokaliemia;ipercalcemia;ipersodiemia;A
958;"La fosfatasi acida del liquido seminale deriva
da:";epididimo;didimo;vescicole seminali;prostata;tutte le precedenti;D
959;I livelli del calcio sierico possono essere alti:;"nell’intossicazione da vitamina
D";nell’iperparatiroidismo;nel carcinoma mammario;tutte le evenienze suddette;"nessuna delle
evenienze";D
960;La calcemia può essere bassa-normale in:;ipoparatiroidismo;malattia renale cronica;osteomalacia;tutte le evenienze suddette;"nessuna delle
evenienze";D
961;"L’increzione di paratormone è regolata
principalmente:";dal livello della calcemia;dal livello della fosfatemia;dal livello della kaliemia;dal livello della cloremia;"dal livello
dell’aldosterone";A
962;Nell’iperparatiroidismo:;il calcio urinario è basso;il calcio sierico è alto;l’idrossiprolina urinaria è bassa;il potassio sierico è basso;"nessuna delle
precedenti";B
963;Una deficiente risposta dell’AMP-ciclico renale al paratormone è presente in pazienti con:;pseudoipoparatiroidismo;pseudopseudoipoparatiroidism o;ipoparatiroidismo da ablazione chirurgica delle paratiroidi;ipoparatiroidismo idiopatico;iperparatiroidismo primario;A
964;"Lo pseudoipoparatiroidismo è comunemente
associato a:";"normale risposta agli estratti
paratiroidei";normali livelli di calcio e fosforo;atrofia delle paratiroidi;"presenza di anticorpi
paratiroidei";bassa statura;E
Item;Domanda;A;B;C;D;E;OK
965;Nell’adulto con osteomalacia ed ipofosfatemia:;"la calcemia è normale o
leggermente aumentata";la fosforemia è alta;la fosfatasi alcalina è elevata;la calcemia è diminuita;la glicemia è elevata;C
966;La fosfatasi alcalina è spesso elevata:;nel morbo di Paget;nell’iperparatiroidismo;nell’osteomalacia;tutte le evenienze suddette;"nessuna delle
evenienze";D
967;In quale caso è aumentata l’idrossiprolina?;acromegalia;nell’ipotiroidismo;nell’ipoparatiroidismo;nella malnutrizione;nel diabete insipido;A
968;"Nel morbo di Paget sono vere tutte le seguenti
affermazioni tranne che:";la calcemia è normale;la calciuria è normale;la fosfatasi alcalina è normale;la fosforemia è normale;"l’aspetto istologico
delle ossa è";C
969;Le seguenti alterazioni istologiche del testicolo sono presenti nella sindrome di Klinefelter tranne:;assenza delle fibre elastiche reticolari intorno alla tunica propria;ialinizzazione e fibrosi dei tubuli seminiferi;tubuli seminiferi immaturi con epitelio germinale indifferenziato;"scarsità di elementi cellulari nei
tubuli seminiferi";"iperplasia delle cellule di
Leydig";C
970;Nella cirrosi epatica:;la produzione di testosterone è ridotta;l’estradiolo è sempre elevato;vi è una buona correlazione tra estradiolo e ginecomastia;nessuna delle eventualità suddette;tutte le eventualità suddette;A
971;L’interleuchina 1:;è una citochina;stimola l’ACTH;stimola il GRH;tutte le precedenti;nessuna delle;D
972;"Quale dei seguenti tumori ovarici non produce
androgeni:";teratoma;arrenoblastoma;"tumore a cellule della
granulosa e della teca";disgerminoma;tumore a cellule dell’ilo;A
973;"Tumori funzionanti delle cellule di Leydig
producono elevata quantità di:";LH;FSH;testosterone;PRL;"nessuna delle
precedenti";C
974;"L’osteoporosi post menopausale è dovuta ad
una delle seguenti cause:";età;deficit di estrogeni;"aumento degli ormoni
corticosurrenalici";"diminuita assunzione di
proteine";"nessuna delle
precedenti";B
975;"La sindrome di Klinefelter è associata con il
cariotipo:";46, XX;46, XY;45, X;46, XX/46,XY;47, XXY;E
976;La sindrome di Klinefelter può includere:;cariotipo 47,XXY;ginecomastia;"testicoli piccoli e di consistenza
aumentata";aumento delle gonadotropine;"tutte le evenienze
suddette";E
977;"Il genotipo nella femminilizzazione testicolare
è:";46, XX;46, XY;45,X;46, XX/46,XY;47,XXY;B
978;"La secrezione di ADH è influenzata dai
seguenti fattori tranne che:";dagli ormoni tiroidei;dall’osmolarità plasmatica;dal volume plasmatico;dalla nicotina;dai glucocorticoidi;A
979;Cosa avviene nel diabete insipido:;"la funzione corticosurrenalica è
alterata";"vi è iponatriemia ed
ipocloremia";la pressione arteriosa è alta;sono presenti edemi;"la funzione renale è
alterata";B
980;"Quale condizione non determina l’aumento
dell’eritropoietina?";testosterone esogeno;ipotiroidismo;feocromocitoma;epatoma;ipernefroma;B
981;Inibiscono la secrezione di insulina:;epinefrina;glucagone;glicocorticoidi;GH;ormoni tiroidei;A
982;"Ritardo della maturazione ossea può essere
dovuto a:";deficienza di GH;deficienza di ormoni tiroidei;eccesso di glucocorticoidi;difetto di androgeni;tutti i precedenti;E
983;"La mancanza di diidrotestosterone nel feto
può provocare:";ambiguità dei genitali;atrofia dei dotti di Wolff;"sviluppo delle strutture
mulleriane";nessuna delle precedenti;tutte le precedenti;A
984;"Fattori che provocano il picco ovulatorio di LH
sono:";estrogeni;progesterone;FSH;tutti i precedenti;nessuno dei precedenti;A
985;La cromatina di Barr si ricerca:;nella mucosa orale;nel sangue periferico;nel midollo osseo;nel liquido seminale;tutte le precedenti;A
986;"Quale dei seguenti test non è usato per la
valutazione della riserva di GH:";ipoglicemia insulinica;L-DOPA;infusione di arginina;vasopressina;sforzo fisico;D
987;Il ritmo circadiano del cortisolo è causato da:;"variazioni della sensibilità
surrenalica all’ACTH";"variazioni della clerance
metabolica del corticolo";"variazioni delle affinità delle
transcortine";"fluttuazioni della secrezione
di";"nessuna delle suddette
evenienze";D
988;"In condizioni fisiologiche la maggior quota di
T3 nei tessuti periferici deriva da:";scissione della tireoglobulina;"monodesiodazione
extratiroidea della T4";copulazione di MIT e DIT;"iodazione intratiroidea della
DIT";"monodesiodazione
intratiroidea";B
Item;Domanda;A;B;C;D;E;OK
989;"Il precursore immediato nella biosintesi
testicolare del testosterone è:";delta 4 androstenedione;DHEA;17-idrossi-progesterone;epiandrosterone;"17-idrossi-
pregnenolone";A
990;"Quale delle seguenti evenienze possono
dipendere da un’insufficiente secrezione fetale di testosterone:";sindrome di Klinefelter;scarsa differenziazione dei dotti di Wolff;formazione di utero e tube;nessuna delle precedenti;tutte le precedenti;E
991;"Quali dei seguenti neurormoni ipotalamici ha
la sequenza amminoacidica più lunga:";ossitocina;vasopressina;GH-RH;somatostatina;TRH;D
992;"La forma maggiormente polimerizzata del
glicogeno nell’epatocita è:";glicogeno gamma;glicogeno beta;glicogeno alfa;"fruttosio in forma
polimerizzata";"maltosio in forma
ramificata";C
993;Le cellule acidofile dell’adenoipofisi sono:;"le meno numerose tra tutte le
cellule dell’adenoipofisi";"le più numerose tra tutte le
cellule dell’adenoipofisi";"elementi di derivazione
mesenchimale";cellule di transizione;"cellule di
degenerazione";B
994;Il tireocita ha una polarità funzionale:;le giunzioni di membrana si trovano alla sua base;il nucleo si trova all’apice della cellula;le giunzioni di membrana si trovano all’apice della cellula;"i microvilli si trovano sul lato
basale della membrana plasmatica";"il RER si trova all’apice della
cellula";C
995;La iodazione delle tironine della tireoglobulina avviene:;all’interno del tireocita;nel complesso di Golgi;nel reticolo endoplasmatico rugoso;"all’interfacie tra membrana
plasmatica apicale e cavità follicolare";nel REL;D
996;"Quando cominciano a funzionare le cellule di
Leydig del testicolo:";alla pubertà;durante lo sviluppo embrionale;"nell’intervallo tra la nascità e la
pubertà";alla nascita;subito dopo la nascita;B
997;Nel tireocita i lisosomi:;interagiscono con i granuli di secreto della cellula;"demoliscono i vacuoli di
endocitosi contenenti sostanza colloide";sono granuli non funzionanti;estrudono il loro contenuto all’esterno della cellula;determinano la lisi della cellula;B
998;"Il complesso del Golgi della cellula del cortico-
surrene:";non ha alcuna funzione;"serve per la solfatazione
dell’ormone steroideo";"veicola il colesterolo
esterificato";"funge da deposito
dell’ormone";"concorre alla
formazione";B
999;La cellula del Sertoli si trova:;nell’ovaio embrionale;"nel corticosurrene degli
invertebrati";nei tubuli seminiferi;nel pancreas endocrino;"nell’epitelio
dell’epididimo";C
1000;Le cellule ossifile delle paratiroidi:;producono gonadotropine;"contengono un elevato numero
di mitocondri";"sono implicate nel
metabolismo della vitamina D";"contengono abbondante
REL e";"sono cellule di
rimpiazzo";B
1001;"Le cellule della teca interna del follicolo
ovarico:";producono il liquor folliculi;"originano dall’epitelio
germinativo";producono ormoni estrogeni;"degenerano dopo
l’ovulazione";producono l’insulina;C
1002;La malattia di Hashimoto è:;encefalite giapponese;malattia da radiazioni;malattia della tiroide;"malattia dll’apparato
locomotore";sindrome poliendocrina;C
1003;"La sindrome adrenogenitale dell’adulto è
sostenuta da:";tumori surrenalici funzionanti;tumori del testicolo;paratite epidemica;carcinoma della prostata;disgerminoma;A
1004;Il test al Gn-RH serve a discriminare:;un deficit ipofisario da un deficit ipotalamico;un deficit ipotalamico da un deficit ovarico;un deficit ipofisario da un deficit ovarico;"un’alterazione dei meccanismi
di feed-back";"un deficit di produzione di FSH
da un deficit di";A
1005;Nella mola vescicolare si riscontra:;"un flusso mestruale
abbondante";elevato progesterone;elevato HCG;elevato 17 OH progesterone;elevato estriolo;C
1006;Dove agisce l’ACTH:;sulla midollare del surrene;sulla tiroide;sulla corticale del surrene;sull’ovaio;sull’ipofisi;C
1007;"Quale effetto sul metabolismo del glucosio ha
il cortisolo:";iperglicemico;ipoglicemico;non agisce sulla glicemia;"iperglicemico ed
ipoglicemico";"inibitorio sulla sintesi
del";A
1008;Dove agisce l’ormone follicolo-stimolante:;sul follicolo ovarico;"sul follicolo ovarico e sulla teca
esterna";sulla ghiandola mammaria;sull’utero;sulle tube ovariche;B
Item;Domanda;A;B;C;D;E;OK
1009;Dove agisce l’aldosterone a livello renale:;sul tubulo renale prossimale;sul tubulo renale distale;sul glomerulo renale;"sulla branca discendente
dell’ansa di Henle";sulle arterie arciformi;B
1010;"Quali sono gli organi bersaglio del
paratormone:";il rene;il tessuto osseo;il rene, il tessuto osseo;il rene, il tessuto adiposo;il muscolo scheletrico;C
1011;Quali ormoni presentano un effetto calorigeno:;ormoni tiroidei;ormoni corticosteroidi;ACTH;FSH;LH;A
1012;"Quale effetto ha l’ormone della crescita nel
tessuto adiposo:";lipogenetico;lipolitico;nessun effetto;"attivatore del trasporto di
amminoacidi";"attivatore del trasporto
del";B
1013;Quale ormone determina l’ovulazione:;la prolattina;l’ormone follicolo-stimolante;l’ormone luteinizzante;l’ossitocina;l’ormone della crescita;C
1014;Le malattie che si associano al carcinoma midollare della tiroide possono comprendere:;iperparatiroidismo;feocromocitoma;neurofibromatosi;nessuna delle suddette;tutte le suddette;E
1015;Il TSH:;è una glicoproteina;ha una struttura monomerica;"è l’unico fattore trofico della
tiroide";"ha una subunità beta in
comune con l’LH";tutte le precedenti;A
1016;L’increzione di GH è stimolata da:;lisin-vasopressina;L-dopa;glucagone;tutte le suddette;nessuna delle suddette;D
1017;L’LH:;è una glicoproteina;ha una struttura monomerica;è l’unico fattore trofico della gonade;ha una subunità beta in comune col TSH;tutte le precedenti;A
1018;"Livelli plasmatici elevati di renina si riscontrano
in:";iperaldosteronismo primario;epatite acuta;carcinoma surrenalico;tutte le precedenti condizioni;"nessuna delle
precedenti";E
1019;Il deficit di cortisolo può causare:;pallore;iperglicemia;ipercloremia;tutti i sintomi suddetti;nessuno dei sintomi;E
1020;Quale delle seguenti cause può provocare insufficienza corticosurrenalica:;amiloidosi e sarcoidosi;tubercolosi;metaplasie bilaterali;tutte le precedenti;nessuna delle precedenti;D
1021;"In quale di queste condizioni i livelli plasmatici
di prolattina sono elevati:";carcinoma delle mammella;ipertiroidismo;panipopituitarismo;tutte le condizioni suddette;"nessuna delle
condizioni";E
